measurement_id,product_id,factory_id,production_volume_units,defect_rate_ppm,total_water_footprint,total_carbon_footprint,waste_percentage,timestamp
FR_MSR_002749,FR_PRD_00008,FAC_FR_013,4052,47,1999662.0,5998.99,2.75,2023-04-17
FR_MSR_002750,FR_PRD_00925,FAC_FR_017,3268,95,1151970.0,3455.91,2.57,2023-03-29
FR_MSR_002751,FR_PRD_00152,FAC_FR_011,187140,16,47439990.0,142319.97,1.29,2024-04-13
FR_MSR_002752,FR_PRD_00507,FAC_FR_017,7044,143,131018.4,9280.47,1.92,2024-08-17
FR_MSR_002753,FR_PRD_00158,FAC_FR_013,8617,25,1137444.0,42654.15,3.88,2024-01-24
FR_MSR_002754,FR_PRD_00797,FAC_FR_010,6700,54,3587850.0,10763.55,3.51,2023-09-06
FR_MSR_002755,FR_PRD_00226,FAC_FR_019,6729,77,1826923.5,5480.77,3.55,2023-02-22
FR_MSR_002756,FR_PRD_00553,FAC_FR_012,142823,95,59128722.0,177386.17,1.81,2023-02-16
FR_MSR_002757,FR_PRD_00120,FAC_FR_018,4356,102,60635.52,4295.02,2.54,2023-12-11
FR_MSR_002758,FR_PRD_00312,FAC_FR_007,3082,61,84693.36,5999.11,4.04,2023-08-30
FR_MSR_002759,FR_PRD_00324,FAC_FR_003,8549,61,4911400.5,14734.2,1.71,2024-07-07
FR_MSR_002760,FR_PRD_00430,FAC_FR_014,5822,81,1353615.0,4060.84,1.19,2023-10-06
FR_MSR_002761,FR_PRD_00087,FAC_FR_016,8218,33,2674959.0,8024.88,3.51,2023-01-03
FR_MSR_002762,FR_PRD_00773,FAC_FR_003,140868,61,42894306.0,128682.92,4.68,2024-12-08
FR_MSR_002763,FR_PRD_00633,FAC_FR_008,2848,95,337488.0,12937.04,4.57,2024-01-18
FR_MSR_002764,FR_PRD_00268,FAC_FR_003,9755,89,2546055.0,7638.16,3.5,2023-11-29
FR_MSR_002765,FR_PRD_00099,FAC_FR_011,9274,42,1372552.0,51470.7,1.5,2024-12-30
FR_MSR_002766,FR_PRD_00398,FAC_FR_010,3467,22,1445739.0,4337.22,4.57,2023-06-03
FR_MSR_002767,FR_PRD_00095,FAC_FR_010,9042,47,3417876.0,10253.63,2.9,2023-07-27
FR_MSR_002768,FR_PRD_00975,FAC_FR_020,5778,43,120760.2,8694.73,1.64,2024-09-16
FR_MSR_002769,FR_PRD_00796,FAC_FR_018,176277,143,4329363.12,367995.87,1.29,2024-02-25
FR_MSR_002770,FR_PRD_00578,FAC_FR_013,5102,108,86529.92,7355.04,1.74,2023-06-18
FR_MSR_002771,FR_PRD_00559,FAC_FR_007,3789,36,1454976.0,4364.93,2.98,2024-02-07
FR_MSR_002772,FR_PRD_00532,FAC_FR_008,5732,26,163705.92,13915.0,3.91,2024-08-29
FR_MSR_002773,FR_PRD_00847,FAC_FR_006,9403,43,3427393.5,10282.18,2.19,2023-07-20
FR_MSR_002774,FR_PRD_00535,FAC_FR_019,2843,13,38551.08,2730.7,1.35,2023-01-15
FR_MSR_002775,FR_PRD_00794,FAC_FR_012,6387,74,108834.48,7709.11,3.33,2024-05-11
FR_MSR_002776,FR_PRD_00636,FAC_FR_003,2773,62,1638843.0,4916.53,3.84,2024-08-19
FR_MSR_002777,FR_PRD_00315,FAC_FR_011,329095,51,88855650.0,266566.95,4.35,2024-03-16
FR_MSR_002778,FR_PRD_00532,FAC_FR_005,7180,141,205060.8,17430.17,3.14,2024-09-18
FR_MSR_002779,FR_PRD_00530,FAC_FR_001,315910,71,132682200.0,398046.6,1.35,2024-05-12
FR_MSR_002780,FR_PRD_00312,FAC_FR_018,8459,141,232453.32,16465.44,3.31,2023-03-25
FR_MSR_002781,FR_PRD_00513,FAC_FR_011,3266,91,1077780.0,3233.34,3.32,2023-07-14
FR_MSR_002782,FR_PRD_00409,FAC_FR_013,4670,95,2402715.0,7208.14,1.53,2023-07-08
FR_MSR_002783,FR_PRD_00712,FAC_FR_005,100587,116,41190376.5,123571.13,3.35,2024-01-22
FR_MSR_002784,FR_PRD_00677,FAC_FR_014,5072,27,104483.2,7522.79,4.55,2024-08-05
FR_MSR_002785,FR_PRD_00919,FAC_FR_013,5056,12,123366.4,8882.38,2.37,2024-07-13
FR_MSR_002786,FR_PRD_00552,FAC_FR_016,8494,147,3580221.0,10740.66,3.21,2023-06-06
FR_MSR_002787,FR_PRD_00403,FAC_FR_014,7641,27,3002913.0,9008.74,4.75,2023-07-11
FR_MSR_002788,FR_PRD_00368,FAC_FR_020,3477,116,413067.6,15490.03,4.34,2024-07-18
FR_MSR_002789,FR_PRD_00032,FAC_FR_015,4153,105,959343.0,2878.03,2.19,2023-02-23
FR_MSR_002790,FR_PRD_00336,FAC_FR_005,8044,69,605713.2,23219.01,3.04,2024-11-07
FR_MSR_002791,FR_PRD_00750,FAC_FR_016,6033,113,3212572.5,9637.72,2.88,2024-04-14
FR_MSR_002792,FR_PRD_00939,FAC_FR_016,5111,147,2207952.0,6623.86,3.15,2023-03-24
FR_MSR_002793,FR_PRD_00013,FAC_FR_020,5894,31,141927.52,12063.84,4.52,2023-02-01
FR_MSR_002794,FR_PRD_00478,FAC_FR_010,5723,122,2549596.5,7648.79,4.96,2024-12-13
FR_MSR_002795,FR_PRD_00179,FAC_FR_011,6394,142,1181611.2,44310.42,2.24,2024-07-17
FR_MSR_002796,FR_PRD_00723,FAC_FR_016,5502,109,955147.2,35818.02,1.11,2023-03-24
FR_MSR_002797,FR_PRD_00184,FAC_FR_005,108761,55,10147401.3,388983.72,4.55,2023-01-02
FR_MSR_002798,FR_PRD_00931,FAC_FR_006,389380,100,9345120.0,672848.64,2.47,2023-09-17
FR_MSR_002799,FR_PRD_00566,FAC_FR_019,361598,146,96004269.0,288012.81,3.69,2024-01-13
FR_MSR_002800,FR_PRD_00257,FAC_FR_008,179389,129,89873889.0,269621.67,4.02,2023-12-14
FR_MSR_002801,FR_PRD_00221,FAC_FR_012,158053,131,4868032.4,413782.75,4.16,2023-03-08
FR_MSR_002802,FR_PRD_00311,FAC_FR_013,305151,71,8715112.56,740784.57,3.53,2024-01-10
FR_MSR_002803,FR_PRD_00399,FAC_FR_009,5771,77,1419666.0,4259.0,1.02,2023-04-08
FR_MSR_002804,FR_PRD_00815,FAC_FR_003,4806,88,1499472.0,4498.42,4.0,2023-06-09
FR_MSR_002805,FR_PRD_00987,FAC_FR_017,465617,106,66071052.3,2532723.67,2.52,2023-06-02
FR_MSR_002806,FR_PRD_00746,FAC_FR_017,6227,112,3119727.0,9359.18,4.71,2023-11-14
FR_MSR_002807,FR_PRD_00807,FAC_FR_011,406894,115,8910978.6,641590.46,1.15,2023-05-03
FR_MSR_002808,FR_PRD_00466,FAC_FR_010,3803,44,117132.4,9956.25,3.44,2023-11-19
FR_MSR_002809,FR_PRD_00599,FAC_FR_011,333087,113,11324958.0,962621.43,1.05,2024-02-10
FR_MSR_002810,FR_PRD_00033,FAC_FR_003,127665,72,1800076.5,129605.51,2.19,2024-01-30
FR_MSR_002811,FR_PRD_00572,FAC_FR_010,8453,54,3448824.0,10346.47,3.72,2024-11-05
FR_MSR_002812,FR_PRD_00589,FAC_FR_014,3397,138,1549032.0,4647.1,3.26,2024-03-13
FR_MSR_002813,FR_PRD_00536,FAC_FR_006,3331,118,58892.08,5005.83,4.52,2023-02-21
FR_MSR_002814,FR_PRD_00771,FAC_FR_013,335292,104,187092936.0,561278.81,4.1,2024-05-17
FR_MSR_002815,FR_PRD_00137,FAC_FR_002,3777,90,79694.7,5738.02,2.85,2023-01-31
FR_MSR_002816,FR_PRD_00955,FAC_FR_008,357851,73,54822773.2,2055854.0,2.74,2024-10-01
FR_MSR_002817,FR_PRD_00271,FAC_FR_007,8864,113,1002518.4,38429.87,4.79,2023-05-16
FR_MSR_002818,FR_PRD_00859,FAC_FR_014,5360,26,112024.0,8065.73,2.24,2024-09-04
FR_MSR_002819,FR_PRD_00503,FAC_FR_018,3357,39,57203.28,4051.9,3.51,2023-06-24
FR_MSR_002820,FR_PRD_00564,FAC_FR_018,151159,95,43080315.0,129240.94,1.34,2024-10-18
FR_MSR_002821,FR_PRD_00716,FAC_FR_012,379590,53,10021176.0,709833.3,2.1,2023-11-08
FR_MSR_002822,FR_PRD_00243,FAC_FR_015,4903,38,2309313.0,6927.94,4.15,2023-10-06
FR_MSR_002823,FR_PRD_00737,FAC_FR_004,4948,95,2731296.0,8193.89,3.27,2023-05-07
FR_MSR_002824,FR_PRD_00340,FAC_FR_020,9778,140,301944.64,25665.29,3.68,2024-04-17
FR_MSR_002825,FR_PRD_00956,FAC_FR_013,2346,77,897345.0,2692.04,3.64,2023-07-09
FR_MSR_002826,FR_PRD_00746,FAC_FR_018,7539,114,3777039.0,11331.12,1.57,2024-11-04
FR_MSR_002827,FR_PRD_00005,FAC_FR_013,55101,113,14133406.5,42400.22,3.1,2023-12-17
FR_MSR_002828,FR_PRD_00481,FAC_FR_010,90680,94,43390380.0,130171.14,3.91,2023-05-12
FR_MSR_002829,FR_PRD_00232,FAC_FR_002,453412,55,243482244.0,730446.73,1.35,2024-06-29
FR_MSR_002830,FR_PRD_00186,FAC_FR_017,8822,132,3916968.0,11750.9,3.06,2023-08-07
FR_MSR_002831,FR_PRD_00859,FAC_FR_003,6089,25,127260.1,9162.73,2.01,2024-09-16
FR_MSR_002832,FR_PRD_00150,FAC_FR_003,5753,15,2399001.0,7197.0,1.2,2024-07-13
FR_MSR_002833,FR_PRD_00750,FAC_FR_013,8579,81,4568317.5,13704.95,2.74,2023-05-22
FR_MSR_002834,FR_PRD_00878,FAC_FR_002,342261,20,113972913.0,341918.74,1.04,2023-06-03
FR_MSR_002835,FR_PRD_00422,FAC_FR_018,371013,46,8043561.84,683702.76,2.75,2024-11-02
FR_MSR_002836,FR_PRD_00351,FAC_FR_009,7932,121,3355236.0,10065.71,3.84,2024-04-26
FR_MSR_002837,FR_PRD_00341,FAC_FR_020,8718,110,257355.36,21875.21,4.97,2024-06-05
FR_MSR_002838,FR_PRD_00913,FAC_FR_009,4749,24,440232.3,16875.57,1.65,2024-05-24
FR_MSR_002839,FR_PRD_00638,FAC_FR_006,2208,65,238464.0,9141.12,3.53,2024-02-19
FR_MSR_002840,FR_PRD_00871,FAC_FR_019,6855,46,204004.8,14450.34,4.56,2023-08-21
FR_MSR_002841,FR_PRD_00774,FAC_FR_015,4295,75,1249845.0,3749.54,2.91,2024-04-11
FR_MSR_002842,FR_PRD_00300,FAC_FR_017,3536,107,1755624.0,5266.87,4.64,2024-02-10
FR_MSR_002843,FR_PRD_00593,FAC_FR_011,6662,62,2907963.0,8723.89,2.7,2024-07-19
FR_MSR_002844,FR_PRD_00451,FAC_FR_010,3958,127,362157.0,13882.69,2.39,2024-12-29
FR_MSR_002845,FR_PRD_00992,FAC_FR_016,273050,81,129016125.0,387048.38,3.39,2024-02-17
FR_MSR_002846,FR_PRD_00443,FAC_FR_011,187471,88,57928539.0,173785.62,3.04,2023-03-16
FR_MSR_002847,FR_PRD_00067,FAC_FR_018,3039,11,1153300.5,3459.9,4.77,2023-05-21
FR_MSR_002848,FR_PRD_00085,FAC_FR_004,292325,72,76296825.0,228890.47,3.24,2023-10-21
FR_MSR_002849,FR_PRD_00465,FAC_FR_015,205772,36,4506406.8,324461.29,1.4,2024-12-09
FR_MSR_002850,FR_PRD_00458,FAC_FR_019,2285,129,80249.2,6821.18,2.84,2024-08-27
FR_MSR_002851,FR_PRD_00084,FAC_FR_018,6914,13,3619479.0,10858.44,3.93,2024-05-11
FR_MSR_002852,FR_PRD_00631,FAC_FR_008,5207,110,73106.28,5178.36,3.86,2023-08-10
FR_MSR_002853,FR_PRD_00504,FAC_FR_003,370410,139,11882752.8,1010033.99,4.3,2024-08-27
FR_MSR_002854,FR_PRD_00347,FAC_FR_008,51649,104,24171732.0,72515.2,3.32,2023-07-31
FR_MSR_002855,FR_PRD_00453,FAC_FR_014,6369,107,1557220.5,4671.66,4.16,2023-12-13
FR_MSR_002856,FR_PRD_00273,FAC_FR_003,8491,135,830419.8,31832.76,4.42,2023-07-08
FR_MSR_002857,FR_PRD_00774,FAC_FR_004,7885,123,2294535.0,6883.6,3.29,2024-02-04
FR_MSR_002858,FR_PRD_00081,FAC_FR_017,2283,26,1171179.0,3513.54,3.97,2024-06-27
FR_MSR_002859,FR_PRD_00555,FAC_FR_002,7166,86,193195.36,16421.61,2.35,2023-11-30
FR_MSR_002860,FR_PRD_00438,FAC_FR_018,5608,123,2935788.0,8807.36,3.53,2024-01-28
FR_MSR_002861,FR_PRD_00229,FAC_FR_016,2012,57,274436.8,10291.38,3.79,2023-04-27
FR_MSR_002862,FR_PRD_00425,FAC_FR_002,8259,14,274198.8,23306.9,4.1,2024-06-29
FR_MSR_002863,FR_PRD_00212,FAC_FR_020,9284,119,282233.6,23989.86,2.69,2024-03-11
FR_MSR_002864,FR_PRD_00393,FAC_FR_011,5480,36,133492.8,9455.74,3.69,2024-01-26
FR_MSR_002865,FR_PRD_00386,FAC_FR_008,4924,108,141811.2,10044.96,2.9,2023-02-06
FR_MSR_002866,FR_PRD_00284,FAC_FR_018,202689,59,107323825.5,321971.48,4.92,2023-12-11
FR_MSR_002867,FR_PRD_00912,FAC_FR_006,178726,60,106431333.0,319294.0,4.81,2024-03-10
FR_MSR_002868,FR_PRD_00732,FAC_FR_004,497313,35,52665446.7,2018842.12,3.18,2024-01-22
FR_MSR_002869,FR_PRD_00005,FAC_FR_014,137988,110,35393922.0,106181.77,4.04,2023-04-15
FR_MSR_002870,FR_PRD_00804,FAC_FR_008,3418,36,85039.84,7228.39,2.31,2024-03-26
FR_MSR_002871,FR_PRD_00547,FAC_FR_019,6869,70,124466.28,8816.36,3.33,2024-09-09
FR_MSR_002872,FR_PRD_00802,FAC_FR_004,8235,104,3137535.0,9412.6,2.46,2023-05-22
FR_MSR_002873,FR_PRD_00295,FAC_FR_010,8603,12,4219771.5,12659.31,1.06,2023-04-03
FR_MSR_002874,FR_PRD_00863,FAC_FR_004,8116,43,686613.6,26320.19,3.03,2023-09-16
FR_MSR_002875,FR_PRD_00175,FAC_FR_019,360481,150,63156271.2,2368360.17,2.21,2023-01-12
FR_MSR_002876,FR_PRD_00135,FAC_FR_012,3482,22,1890726.0,5672.18,3.12,2023-07-25
FR_MSR_002877,FR_PRD_00536,FAC_FR_018,2815,39,49769.2,4230.38,4.67,2024-04-27
FR_MSR_002878,FR_PRD_00502,FAC_FR_013,8601,104,191974.32,16317.82,2.02,2023-12-02
FR_MSR_002879,FR_PRD_00234,FAC_FR_010,363368,101,9534776.32,810455.99,4.14,2023-07-01
FR_MSR_002880,FR_PRD_00486,FAC_FR_001,2878,17,72295.36,6145.11,1.1,2024-05-08
FR_MSR_002881,FR_PRD_00752,FAC_FR_010,2249,84,325205.4,12466.21,2.3,2024-10-16
FR_MSR_002882,FR_PRD_00075,FAC_FR_011,3062,89,314773.6,11804.01,4.57,2023-07-14
FR_MSR_002883,FR_PRD_00617,FAC_FR_014,347686,54,8511353.28,602887.52,2.4,2024-11-01
FR_MSR_002884,FR_PRD_00730,FAC_FR_002,7274,145,140242.72,11920.63,1.29,2023-05-08
FR_MSR_002885,FR_PRD_00349,FAC_FR_012,81264,31,41078952.0,123236.86,1.59,2023-01-22
FR_MSR_002886,FR_PRD_00339,FAC_FR_008,4466,123,1500576.0,4501.73,3.67,2024-04-30
FR_MSR_002887,FR_PRD_00442,FAC_FR_001,380658,132,219259008.0,657777.02,4.55,2023-09-12
FR_MSR_002888,FR_PRD_00468,FAC_FR_009,9461,94,271719.92,23096.19,4.8,2023-11-30
FR_MSR_002889,FR_PRD_00517,FAC_FR_012,107392,46,3110072.32,264356.15,2.74,2024-11-28
FR_MSR_002890,FR_PRD_00674,FAC_FR_001,9297,53,205277.76,14540.51,1.87,2023-12-08
FR_MSR_002891,FR_PRD_00497,FAC_FR_017,339430,125,45076304.0,1690361.4,3.99,2023-03-22
FR_MSR_002892,FR_PRD_00005,FAC_FR_005,467050,124,119798325.0,359394.98,4.38,2024-11-21
FR_MSR_002893,FR_PRD_00186,FAC_FR_001,4000,51,1776000.0,5328.0,4.87,2024-04-06
FR_MSR_002894,FR_PRD_00341,FAC_FR_008,3283,128,96914.16,8237.7,1.06,2024-01-06
FR_MSR_002895,FR_PRD_00696,FAC_FR_015,5237,41,2058141.0,6174.42,3.32,2024-03-16
FR_MSR_002896,FR_PRD_00205,FAC_FR_002,8440,150,2164860.0,6494.58,1.64,2023-03-30
FR_MSR_002897,FR_PRD_00448,FAC_FR_004,8335,68,166700.0,14169.5,2.47,2024-11-08
FR_MSR_002898,FR_PRD_00603,FAC_FR_003,137055,23,4078756.8,288911.94,2.4,2023-02-21
FR_MSR_002899,FR_PRD_00400,FAC_FR_001,163835,96,91911435.0,275734.3,2.82,2024-04-27
FR_MSR_002900,FR_PRD_00362,FAC_FR_002,362570,116,50469744.0,1934673.52,3.7,2023-10-10
FR_MSR_002901,FR_PRD_00556,FAC_FR_005,6245,95,139888.0,10071.94,2.13,2023-09-28
FR_MSR_002902,FR_PRD_00823,FAC_FR_009,6402,148,122918.4,8850.12,1.34,2023-11-14
FR_MSR_002903,FR_PRD_00194,FAC_FR_001,5916,73,2697696.0,8093.09,1.41,2023-10-27
FR_MSR_002904,FR_PRD_00976,FAC_FR_016,5451,124,137365.2,11676.04,1.14,2023-08-23
FR_MSR_002905,FR_PRD_00350,FAC_FR_018,497275,122,39234997.5,1504008.24,1.72,2023-02-08
FR_MSR_002906,FR_PRD_00423,FAC_FR_012,6623,119,1321950.8,49573.16,1.99,2024-11-24
FR_MSR_002907,FR_PRD_00833,FAC_FR_012,2584,147,59535.36,5060.51,1.48,2023-11-29
FR_MSR_002908,FR_PRD_00126,FAC_FR_003,5682,101,152277.6,12943.6,2.62,2023-10-15
FR_MSR_002909,FR_PRD_00493,FAC_FR_003,8718,94,3635406.0,10906.22,1.05,2023-06-06
FR_MSR_002910,FR_PRD_00233,FAC_FR_017,7315,55,726379.5,27844.55,3.0,2023-05-04
FR_MSR_002911,FR_PRD_00609,FAC_FR_003,9926,105,136978.8,9862.47,4.35,2024-02-06
FR_MSR_002912,FR_PRD_00814,FAC_FR_011,9676,101,1927459.2,72279.72,3.87,2024-03-06
FR_MSR_002913,FR_PRD_00280,FAC_FR_010,131086,26,4404489.6,374381.62,2.85,2024-01-31
FR_MSR_002914,FR_PRD_00888,FAC_FR_010,157696,93,3645931.52,309904.18,3.59,2023-07-20
FR_MSR_002915,FR_PRD_00792,FAC_FR_003,7461,36,118629.9,8541.35,4.12,2023-02-03
FR_MSR_002916,FR_PRD_00407,FAC_FR_002,195186,91,54749673.0,164249.02,2.87,2023-07-03
FR_MSR_002917,FR_PRD_00794,FAC_FR_013,5194,65,88505.76,6269.16,1.41,2023-07-14
FR_MSR_002918,FR_PRD_00457,FAC_FR_009,7717,147,2129892.0,6389.68,3.88,2023-10-09
FR_MSR_002919,FR_PRD_00793,FAC_FR_007,7017,30,1820911.5,5462.73,3.8,2023-02-05
FR_MSR_002920,FR_PRD_00421,FAC_FR_001,6567,52,3457525.5,10372.58,3.74,2024-06-21
FR_MSR_002921,FR_PRD_00606,FAC_FR_001,3434,24,109338.56,9293.78,2.02,2023-02-10
FR_MSR_002922,FR_PRD_00408,FAC_FR_003,327191,35,7263640.2,522982.09,2.92,2023-01-30
FR_MSR_002923,FR_PRD_00647,FAC_FR_011,2638,19,60462.96,4282.79,1.59,2024-01-08
FR_MSR_002924,FR_PRD_00531,FAC_FR_002,353419,57,199858444.5,599575.33,1.77,2023-05-13
FR_MSR_002925,FR_PRD_00374,FAC_FR_011,5943,43,2603034.0,7809.1,1.77,2024-12-12
FR_MSR_002926,FR_PRD_00917,FAC_FR_012,2275,52,383110.0,14366.62,3.6,2024-01-12
FR_MSR_002927,FR_PRD_00636,FAC_FR_019,8900,21,5259900.0,15779.7,4.98,2023-04-28
FR_MSR_002928,FR_PRD_00967,FAC_FR_012,7189,19,780725.4,29927.81,2.23,2023-01-29
FR_MSR_002929,FR_PRD_00596,FAC_FR_016,7464,38,120916.8,8706.01,3.76,2023-06-29
FR_MSR_002930,FR_PRD_00692,FAC_FR_016,451670,10,12791294.4,1087260.02,4.74,2024-06-03
FR_MSR_002931,FR_PRD_00723,FAC_FR_019,3647,119,633119.2,23741.97,4.58,2023-07-25
FR_MSR_002932,FR_PRD_00199,FAC_FR_001,228124,104,5693975.04,483987.88,1.07,2024-03-28
FR_MSR_002933,FR_PRD_00125,FAC_FR_012,7237,131,124476.4,10580.49,2.98,2023-03-13
FR_MSR_002934,FR_PRD_00226,FAC_FR_013,4612,57,1252158.0,3756.47,2.94,2024-11-26
FR_MSR_002935,FR_PRD_00498,FAC_FR_016,4307,93,99491.7,7163.4,4.41,2023-07-20
FR_MSR_002936,FR_PRD_00987,FAC_FR_004,78547,26,11145819.3,427256.41,3.47,2023-12-02
FR_MSR_002937,FR_PRD_00200,FAC_FR_002,2075,99,356070.0,13352.62,1.43,2024-04-28
FR_MSR_002938,FR_PRD_00345,FAC_FR_003,7038,142,551075.4,21124.56,3.14,2023-05-29
FR_MSR_002939,FR_PRD_00284,FAC_FR_008,495517,13,262376251.5,787128.75,3.49,2023-12-18
FR_MSR_002940,FR_PRD_00685,FAC_FR_001,93266,53,3260579.36,277149.25,3.59,2023-08-20
FR_MSR_002941,FR_PRD_00725,FAC_FR_003,4472,32,1227564.0,3682.69,4.98,2023-05-10
FR_MSR_002942,FR_PRD_00241,FAC_FR_018,4884,60,1435896.0,4307.69,2.6,2024-04-18
FR_MSR_002943,FR_PRD_00306,FAC_FR_019,398315,62,182826585.0,548479.76,2.95,2023-12-24
FR_MSR_002944,FR_PRD_00308,FAC_FR_010,9153,104,192579.12,16369.23,2.53,2023-09-03
FR_MSR_002945,FR_PRD_00053,FAC_FR_003,336041,50,114421960.5,343265.88,3.19,2023-10-07
FR_MSR_002946,FR_PRD_00374,FAC_FR_017,6399,94,2802762.0,8408.29,4.52,2023-02-27
FR_MSR_002947,FR_PRD_00143,FAC_FR_011,3646,130,399601.6,14985.06,3.95,2023-06-07
FR_MSR_002948,FR_PRD_00440,FAC_FR_011,7971,102,4328253.0,12984.76,2.31,2023-01-05
FR_MSR_002949,FR_PRD_00284,FAC_FR_003,345464,11,182923188.0,548769.56,2.61,2024-01-06
FR_MSR_002950,FR_PRD_00614,FAC_FR_006,5605,78,88559.0,6376.25,2.34,2023-06-29
FR_MSR_002951,FR_PRD_00632,FAC_FR_013,6424,41,227666.56,19351.66,4.31,2023-05-03
FR_MSR_002952,FR_PRD_00003,FAC_FR_007,175397,79,60511965.0,181535.9,4.04,2024-12-02
FR_MSR_002953,FR_PRD_00086,FAC_FR_019,8281,89,199572.1,14369.19,3.35,2023-12-20
FR_MSR_002954,FR_PRD_00675,FAC_FR_011,7016,140,2062704.0,6188.11,4.81,2024-10-31
FR_MSR_002955,FR_PRD_00967,FAC_FR_012,6940,38,753684.0,28891.22,2.71,2023-04-30
FR_MSR_002956,FR_PRD_00042,FAC_FR_019,9251,28,3677272.5,11031.82,2.93,2023-12-04
FR_MSR_002957,FR_PRD_00630,FAC_FR_009,447483,83,196668778.5,590006.34,4.41,2023-05-08
FR_MSR_002958,FR_PRD_00325,FAC_FR_008,8166,45,815783.4,31271.7,1.09,2024-02-13
FR_MSR_002959,FR_PRD_00786,FAC_FR_016,4472,81,89618.88,6348.0,1.65,2023-09-12
FR_MSR_002960,FR_PRD_00505,FAC_FR_012,2297,25,551280.0,1653.84,3.41,2023-02-07
FR_MSR_002961,FR_PRD_00016,FAC_FR_015,322459,108,139302288.0,417906.86,2.9,2024-08-29
FR_MSR_002962,FR_PRD_00873,FAC_FR_010,57645,47,27410197.5,82230.59,2.58,2023-03-07
FR_MSR_002963,FR_PRD_00026,FAC_FR_001,5386,31,184416.64,15675.41,3.62,2024-01-09
FR_MSR_002964,FR_PRD_00206,FAC_FR_014,6290,96,153224.4,10853.4,3.73,2023-09-20
FR_MSR_002965,FR_PRD_00326,FAC_FR_012,2286,133,61173.36,4333.11,1.78,2023-06-22
FR_MSR_002966,FR_PRD_00303,FAC_FR_015,2521,75,46285.56,3278.56,2.2,2024-01-13
FR_MSR_002967,FR_PRD_00371,FAC_FR_006,5674,54,132090.72,9356.43,1.12,2023-05-21
FR_MSR_002968,FR_PRD_00898,FAC_FR_003,4636,123,61751.52,4374.07,1.39,2023-02-23
FR_MSR_002969,FR_PRD_00572,FAC_FR_008,3750,11,1530000.0,4590.0,2.31,2024-08-19
FR_MSR_002970,FR_PRD_00801,FAC_FR_005,2672,31,1238472.0,3715.42,2.14,2024-02-13
FR_MSR_002971,FR_PRD_00926,FAC_FR_008,3765,92,1948387.5,5845.16,1.07,2023-11-21
FR_MSR_002972,FR_PRD_00241,FAC_FR_011,9095,112,2673930.0,8021.79,3.64,2023-04-10
FR_MSR_002973,FR_PRD_00782,FAC_FR_018,6306,141,1466145.0,4398.43,4.07,2023-12-22
FR_MSR_002974,FR_PRD_00440,FAC_FR_003,9800,103,5321400.0,15964.2,1.4,2024-12-14
FR_MSR_002975,FR_PRD_00275,FAC_FR_008,5529,139,1088107.2,40804.02,4.83,2023-08-08
FR_MSR_002976,FR_PRD_00363,FAC_FR_010,2071,21,987867.0,2963.6,4.74,2024-02-22
FR_MSR_002977,FR_PRD_00681,FAC_FR_015,6512,120,1179974.4,44249.04,1.29,2023-09-07
FR_MSR_002978,FR_PRD_00927,FAC_FR_009,3965,40,1706932.5,5120.8,4.6,2023-08-18
FR_MSR_002979,FR_PRD_00384,FAC_FR_006,414166,28,196314684.0,588944.05,1.48,2024-12-21
FR_MSR_002980,FR_PRD_00793,FAC_FR_002,2171,24,563374.5,1690.12,4.85,2023-12-02
FR_MSR_002981,FR_PRD_00988,FAC_FR_013,5612,140,3198840.0,9596.52,2.28,2023-11-30
FR_MSR_002982,FR_PRD_00360,FAC_FR_007,6153,100,3544128.0,10632.38,1.92,2024-12-04
FR_MSR_002983,FR_PRD_00545,FAC_FR_017,9588,150,335196.48,28491.7,4.31,2024-03-06
FR_MSR_002984,FR_PRD_00427,FAC_FR_018,8564,94,1246062.0,47765.71,4.47,2024-07-06
FR_MSR_002985,FR_PRD_00448,FAC_FR_014,4738,10,94760.0,8054.6,1.54,2024-08-24
FR_MSR_002986,FR_PRD_00805,FAC_FR_008,276465,85,96209820.0,288629.46,1.04,2024-04-17
FR_MSR_002987,FR_PRD_00248,FAC_FR_008,485995,43,8164716.0,587859.55,3.98,2024-04-08
FR_MSR_002988,FR_PRD_00547,FAC_FR_013,6957,53,126060.84,8929.31,3.88,2023-10-04
FR_MSR_002989,FR_PRD_00630,FAC_FR_007,479577,76,210774091.5,632322.27,2.66,2024-10-30
FR_MSR_002990,FR_PRD_00699,FAC_FR_014,8318,92,4953369.0,14860.11,1.26,2024-11-29
FR_MSR_002991,FR_PRD_00048,FAC_FR_011,3458,95,593392.8,22252.23,1.09,2023-11-15
FR_MSR_002992,FR_PRD_00270,FAC_FR_018,99668,125,2132895.2,153568.45,4.5,2023-05-20
FR_MSR_002993,FR_PRD_00851,FAC_FR_017,352445,105,136396215.0,409188.64,1.14,2024-12-07
FR_MSR_002994,FR_PRD_00659,FAC_FR_011,186709,88,4525826.16,384695.22,5.0,2023-08-29
FR_MSR_002995,FR_PRD_00917,FAC_FR_018,3707,131,624258.8,23409.7,4.02,2023-01-19
FR_MSR_002996,FR_PRD_00216,FAC_FR_001,9781,17,236308.96,20086.26,4.4,2023-02-03
FR_MSR_002997,FR_PRD_00310,FAC_FR_009,2050,145,787200.0,2361.6,3.21,2024-09-13
FR_MSR_002998,FR_PRD_00938,FAC_FR_005,6935,137,218036.4,18533.09,4.41,2024-10-24
